"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 12 15:42:45 GMT 2025","Sun Oct 12 15:42:45 GMT 2025","282","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank",""
"passed","Sun Oct 12 15:42:59 GMT 2025","Sun Oct 12 15:43:12 GMT 2025","13816","","ui.LoginUserUiTest","","ui.LoginUserUiTest","adminCanLoginWithValidCredentials","adminCanLoginWithValidCredentials()",""
"passed","Sun Oct 12 15:42:47 GMT 2025","Sun Oct 12 15:42:57 GMT 2025","9766","","ui.DepositMoneyUiTest","","ui.DepositMoneyUiTest","userCanDepositMoney","userCanDepositMoney()",""
"passed","Sun Oct 12 15:42:38 GMT 2025","Sun Oct 12 15:42:41 GMT 2025","2737","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials","adminCanCreateUserWithValidCredentials()",""
"passed","Sun Oct 12 15:42:57 GMT 2025","Sun Oct 12 15:43:19 GMT 2025","21365","","ui.TransferMoneyUiTest","","ui.TransferMoneyUiTest","userCannotTransferMoney","userCannotTransferMoney()",""
"passed","Sun Oct 12 15:42:45 GMT 2025","Sun Oct 12 15:42:46 GMT 2025","675","","api.LoginUserApiTest","","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken","userCanLoginWithValidCredentialsAndGetAuthToken()",""
"passed","Sun Oct 12 15:42:38 GMT 2025","Sun Oct 12 15:42:45 GMT 2025","6190","","api.CreateAccountApiTest","","api.CreateAccountApiTest","userCanCreateAccount","userCanCreateAccount()",""
"passed","Sun Oct 12 15:42:46 GMT 2025","Sun Oct 12 15:42:46 GMT 2025","153","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank",""
"passed","Sun Oct 12 15:42:44 GMT 2025","Sun Oct 12 15:42:45 GMT 2025","1155","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [5] N name",""
"passed","Sun Oct 12 15:42:38 GMT 2025","Sun Oct 12 15:42:51 GMT 2025","12403","","ui.UpdateCustomerNameUiTest","","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName()",""
