"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 14 01:25:30 GMT 2025","Tue Oct 14 01:25:31 GMT 2025","1049","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [5] N name",""
"passed","Tue Oct 14 01:25:33 GMT 2025","Tue Oct 14 01:25:33 GMT 2025","468","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters",""
"passed","Tue Oct 14 01:25:55 GMT 2025","Tue Oct 14 01:26:06 GMT 2025","10348","","ui.LoginUserUiTest","","ui.LoginUserUiTest","adminCanLoginWithValidCredentials","adminCanLoginWithValidCredentials()",""
"passed","Tue Oct 14 01:25:37 GMT 2025","Tue Oct 14 01:25:41 GMT 2025","4372","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01",""
"passed","Tue Oct 14 01:25:31 GMT 2025","Tue Oct 14 01:25:31 GMT 2025","313","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Tue Oct 14 01:25:26 GMT 2025","Tue Oct 14 01:25:31 GMT 2025","5808","","api.CreateAccountApiTest","","api.CreateAccountApiTest","userCanCreateAccount","userCanCreateAccount()",""
"passed","Tue Oct 14 01:25:33 GMT 2025","Tue Oct 14 01:25:34 GMT 2025","1252","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [1] New Name",""
"passed","Tue Oct 14 01:25:34 GMT 2025","Tue Oct 14 01:25:35 GMT 2025","1117","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCanDepositMoney","userCanDepositMoney(Float) [2] 4999.0",""
"passed","Tue Oct 14 01:25:35 GMT 2025","Tue Oct 14 01:25:36 GMT 2025","1113","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [3] N N",""
"passed","Tue Oct 14 01:25:32 GMT 2025","Tue Oct 14 01:25:33 GMT 2025","405","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [11] TestUser12, With spaces1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Tue Oct 14 01:25:35 GMT 2025","Tue Oct 14 01:25:47 GMT 2025","12061","","ui.DepositMoneyUiTest","","ui.DepositMoneyUiTest","userCanDepositMoney","userCanDepositMoney()",""
"passed","Tue Oct 14 01:25:41 GMT 2025","Tue Oct 14 01:25:44 GMT 2025","3610","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000",""
"passed","Tue Oct 14 01:25:32 GMT 2025","Tue Oct 14 01:25:33 GMT 2025","949","","api.LoginUserApiTest","","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken","userCanLoginWithValidCredentialsAndGetAuthToken()",""
"passed","Tue Oct 14 01:25:31 GMT 2025","Tue Oct 14 01:25:33 GMT 2025","1725","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [6] New n",""
"passed","Tue Oct 14 01:25:36 GMT 2025","Tue Oct 14 01:25:46 GMT 2025","9347","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Transfer amount must be at least 0.01",""
