"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 01 22:03:43 GMT 2025","Sat Nov 01 22:03:45 GMT 2025","1793","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [3] N N",""
"passed","Sat Nov 01 22:04:03 GMT 2025","Sat Nov 01 22:04:12 GMT 2025","8429","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCanTransferMoney","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0",""
"passed","Sat Nov 01 22:04:06 GMT 2025","Sat Nov 01 22:04:18 GMT 2025","11660","","ui.LoginUserUiTest","","ui.LoginUserUiTest","adminCanLoginWithValidCredentials","adminCanLoginWithValidCredentials()",""
"passed","Sat Nov 01 22:03:38 GMT 2025","Sat Nov 01 22:03:39 GMT 2025","278","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [11] TestUser12, With spaces1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sat Nov 01 22:03:42 GMT 2025","Sat Nov 01 22:03:45 GMT 2025","2640","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01",""
"passed","Sat Nov 01 22:03:39 GMT 2025","Sat Nov 01 22:03:40 GMT 2025","275","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters",""
"passed","Sat Nov 01 22:03:32 GMT 2025","Sat Nov 01 22:03:39 GMT 2025","6397","","api.CreateAccountApiTest","","api.CreateAccountApiTest","userCanCreateAccount","userCanCreateAccount()",""
"passed","Sat Nov 01 22:03:55 GMT 2025","Sat Nov 01 22:04:10 GMT 2025","14725","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCanTransferMoney","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0",""
"passed","Sat Nov 01 22:03:51 GMT 2025","Sat Nov 01 22:04:12 GMT 2025","21100","","ui.CreateUserUiTest","","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials","adminCanCreateUserWithValidCredentials()",""
"passed","Sat Nov 01 22:03:41 GMT 2025","Sat Nov 01 22:03:55 GMT 2025","14180","","ui.DepositMoneyUiTest","","ui.DepositMoneyUiTest","userCannotDepositMoney","userCannotDepositMoney()",""
"passed","Sat Nov 01 22:03:51 GMT 2025","Sat Nov 01 22:04:06 GMT 2025","15653","","ui.CreateAccountUiTest","","ui.CreateAccountUiTest","userCanCreateAccount","userCanCreateAccount()",""
"passed","Sat Nov 01 22:03:40 GMT 2025","Sat Nov 01 22:03:41 GMT 2025","1402","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCanDepositMoney","userCanDepositMoney(Float) [1] 1.0",""
"passed","Sat Nov 01 22:03:55 GMT 2025","Sat Nov 01 22:04:15 GMT 2025","19745","","ui.CreateUserUiTest","","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials()",""
"passed","Sat Nov 01 22:03:38 GMT 2025","Sat Nov 01 22:03:38 GMT 2025","229","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sat Nov 01 22:03:43 GMT 2025","Sat Nov 01 22:03:52 GMT 2025","8870","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Transfer amount must be at least 0.01",""
"passed","Sat Nov 01 22:03:37 GMT 2025","Sat Nov 01 22:03:38 GMT 2025","233","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sat Nov 01 22:03:38 GMT 2025","Sat Nov 01 22:03:38 GMT 2025","263","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sat Nov 01 22:03:40 GMT 2025","Sat Nov 01 22:03:40 GMT 2025","488","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist","adminCannotCreateUserWhoIsAlreadyExist()",""
"passed","Sat Nov 01 22:03:38 GMT 2025","Sat Nov 01 22:03:39 GMT 2025","898","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [5] N name",""
"passed","Sat Nov 01 22:03:32 GMT 2025","Sat Nov 01 22:03:35 GMT 2025","2707","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials","adminCanCreateUserWithValidCredentials()",""
"passed","Sat Nov 01 22:03:41 GMT 2025","Sat Nov 01 22:03:43 GMT 2025","1932","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME",""
"passed","Sat Nov 01 22:03:35 GMT 2025","Sat Nov 01 22:03:37 GMT 2025","1625","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [4] TestUser5#, TestUser5!, USER, username, Username must contain only letters, digits, dashes, underscores, and dots",""
"passed","Sat Nov 01 22:03:52 GMT 2025","Sat Nov 01 22:04:05 GMT 2025","13134","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01",""
"passed","Sat Nov 01 22:03:44 GMT 2025","Sat Nov 01 22:03:47 GMT 2025","2947","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCanDepositMoney","userCanDepositMoney(Float) [3] 5000.0",""
"passed","Sat Nov 01 22:03:55 GMT 2025","Sat Nov 01 22:04:22 GMT 2025","27066","","ui.TransferMoneyUiTest","","ui.TransferMoneyUiTest","userCannotTransferMoney","userCannotTransferMoney()",""
"passed","Sat Nov 01 22:03:39 GMT 2025","Sat Nov 01 22:03:43 GMT 2025","4397","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [1] 1000.0, 100.0, 200.0, Invalid transfer: insufficient funds or invalid accounts",""
"passed","Sat Nov 01 22:03:32 GMT 2025","Sat Nov 01 22:03:39 GMT 2025","6334","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000",""
"passed","Sat Nov 01 22:03:40 GMT 2025","Sat Nov 01 22:03:55 GMT 2025","14196","","ui.DepositMoneyUiTest","","ui.DepositMoneyUiTest","userCanDepositMoney","userCanDepositMoney()",""
"passed","Sat Nov 01 22:03:54 GMT 2025","Sat Nov 01 22:04:07 GMT 2025","13124","","ui.LoginUserUiTest","","ui.LoginUserUiTest","userCanLoginWithValidCredentials","userCanLoginWithValidCredentials()",""
