"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14056","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Sun Nov 09 19:34:06 UTC 2025","passed","Sun Nov 09 19:34:20 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","519","adminCannotCreateUserWhoIsAlreadyExist()","","Sun Nov 09 19:33:54 UTC 2025","passed","Sun Nov 09 19:33:55 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist"
"","13874","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0","","Sun Nov 09 19:34:10 UTC 2025","passed","Sun Nov 09 19:34:24 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","22213","adminCanCreateUserWithValidCredentials()","","Sun Nov 09 19:34:01 UTC 2025","passed","Sun Nov 09 19:34:23 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","210","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank","","Sun Nov 09 19:33:54 UTC 2025","passed","Sun Nov 09 19:33:54 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1807","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only","","Sun Nov 09 19:33:59 UTC 2025","passed","Sun Nov 09 19:34:01 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","235","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters","","Sun Nov 09 19:33:54 UTC 2025","passed","Sun Nov 09 19:33:54 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","5762","userCanCreateAccount()","","Sun Nov 09 19:33:47 UTC 2025","passed","Sun Nov 09 19:33:53 UTC 2025","","api.CreateAccountApiTest","api.CreateAccountApiTest","userCanCreateAccount"
"","4062","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Sun Nov 09 19:34:05 UTC 2025","passed","Sun Nov 09 19:34:09 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","2423","userCanDepositMoney(Float) [2] 4999.0","","Sun Nov 09 19:33:55 UTC 2025","passed","Sun Nov 09 19:33:58 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","1063","userCanChangeTheirNameUsingValidName(String) [5] N name","","Sun Nov 09 19:33:52 UTC 2025","passed","Sun Nov 09 19:33:53 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","275","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:33:52 UTC 2025","passed","Sun Nov 09 19:33:52 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","2702","adminCanCreateUserWithValidCredentials()","","Sun Nov 09 19:33:47 UTC 2025","passed","Sun Nov 09 19:33:50 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","207","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [9] TestUser10, NOLOWERCASE1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:33:53 UTC 2025","passed","Sun Nov 09 19:33:53 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1389","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Sun Nov 09 19:33:58 UTC 2025","passed","Sun Nov 09 19:34:00 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","4042","userCanChangeTheirNameUsingValidName(String) [4] n n","","Sun Nov 09 19:33:48 UTC 2025","passed","Sun Nov 09 19:33:52 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","534","userCanLoginWithValidCredentialsAndGetAuthToken()","","Sun Nov 09 19:33:53 UTC 2025","passed","Sun Nov 09 19:33:54 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","1804","userCanChangeTheirNameUsingValidName(String) [3] N N","","Sun Nov 09 19:33:58 UTC 2025","passed","Sun Nov 09 19:33:59 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","259","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [5] TestUser6, TestUser16, SUPERADMIN, role, Role must be either 'ADMIN' or 'USER'","","Sun Nov 09 19:33:52 UTC 2025","passed","Sun Nov 09 19:33:52 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","19370","adminCannotCreateUserWithInvalidCredentials()","","Sun Nov 09 19:34:10 UTC 2025","passed","Sun Nov 09 19:34:30 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials"
"","1479","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000","","Sun Nov 09 19:33:59 UTC 2025","passed","Sun Nov 09 19:34:01 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","13815","userCanDepositMoney()","","Sun Nov 09 19:33:55 UTC 2025","passed","Sun Nov 09 19:34:09 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","274","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters","","Sun Nov 09 19:33:54 UTC 2025","passed","Sun Nov 09 19:33:54 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","15518","userCanTransferMoney()","","Sun Nov 09 19:34:20 UTC 2025","passed","Sun Nov 09 19:34:35 UTC 2025","","ui.TransferMoneyUiTest","ui.TransferMoneyUiTest","userCanTransferMoney"
"","6439","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000","","Sun Nov 09 19:33:47 UTC 2025","passed","Sun Nov 09 19:33:53 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","14194","userCanCreateAccount()","","Sun Nov 09 19:34:01 UTC 2025","passed","Sun Nov 09 19:34:15 UTC 2025","","ui.CreateAccountUiTest","ui.CreateAccountUiTest","userCanCreateAccount"
"","179","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [11] TestUser12, With spaces1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:33:53 UTC 2025","passed","Sun Nov 09 19:33:53 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1769","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME","","Sun Nov 09 19:33:56 UTC 2025","passed","Sun Nov 09 19:33:58 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","237","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:33:53 UTC 2025","passed","Sun Nov 09 19:33:53 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","12915","userCanLoginWithValidCredentials()","","Sun Nov 09 19:34:06 UTC 2025","passed","Sun Nov 09 19:34:19 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","userCanLoginWithValidCredentials"
"","210","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:33:53 UTC 2025","passed","Sun Nov 09 19:33:53 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","10676","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Sun Nov 09 19:34:15 UTC 2025","passed","Sun Nov 09 19:34:26 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","1383","userCanChangeTheirNameUsingValidName(String) [1] New Name","","Sun Nov 09 19:33:54 UTC 2025","passed","Sun Nov 09 19:33:56 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","9204","adminCanLoginWithValidCredentials()","","Sun Nov 09 19:34:19 UTC 2025","passed","Sun Nov 09 19:34:28 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","adminCanLoginWithValidCredentials"
