"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","47","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [3] N N",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","46","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [1] Newname, Name must contain two words with letters only",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","74","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCanDepositMoney","userCanDepositMoney(Float) [3] 5000.0",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","60","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","70","","ui.UpdateCustomerNameUiTest","","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName()",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","66","","ui.TransferMoneyUiTest","","ui.TransferMoneyUiTest","userCannotTransferMoney","userCannotTransferMoney()",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","33","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","54","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","53","","ui.CreateAccountUiTest","","ui.CreateAccountUiTest","userCanCreateAccount","userCanCreateAccount()",""
"broken","Fri Sep 26 23:38:52 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","1758","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000",""
"broken","Fri Sep 26 23:38:54 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","56","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCanTransferMoney","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0",""
"broken","Fri Sep 26 23:38:52 GMT 2025","Fri Sep 26 23:38:54 GMT 2025","1756","","api.CreateAccountApiTest","","api.CreateAccountApiTest","userCanCreateAccount","userCanCreateAccount()",""
