"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11992","userCannotDepositMoney()","","Sat Nov 08 19:42:37 UTC 2025","passed","Sat Nov 08 19:42:49 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
"","1924","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Sat Nov 08 19:42:42 UTC 2025","passed","Sat Nov 08 19:42:44 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","583","userCanLoginWithValidCredentialsAndGetAuthToken()","","Sat Nov 08 19:42:35 UTC 2025","passed","Sat Nov 08 19:42:35 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","253","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:42:33 UTC 2025","passed","Sat Nov 08 19:42:34 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1053","userCanChangeTheirNameUsingValidName(String) [6] New n","","Sat Nov 08 19:42:34 UTC 2025","passed","Sat Nov 08 19:42:35 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","202","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank","","Sat Nov 08 19:42:36 UTC 2025","passed","Sat Nov 08 19:42:36 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","363","adminCanLoginWithValidCredentialsAndGetAuthToken()","","Sat Nov 08 19:42:35 UTC 2025","passed","Sat Nov 08 19:42:35 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken"
"","2593","adminCanCreateUserWithValidCredentials()","","Sat Nov 08 19:42:29 UTC 2025","passed","Sat Nov 08 19:42:31 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","7472","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Sat Nov 08 19:42:51 UTC 2025","passed","Sat Nov 08 19:42:58 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","1310","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01","","Sat Nov 08 19:42:40 UTC 2025","passed","Sat Nov 08 19:42:42 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","252","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [9] TestUser10, NOLOWERCASE1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:42:34 UTC 2025","passed","Sat Nov 08 19:42:34 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","273","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters","","Sat Nov 08 19:42:35 UTC 2025","passed","Sat Nov 08 19:42:36 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","10453","userCanLoginWithValidCredentials()","","Sat Nov 08 19:42:49 UTC 2025","passed","Sat Nov 08 19:43:00 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","userCanLoginWithValidCredentials"
"","198","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:42:34 UTC 2025","passed","Sat Nov 08 19:42:34 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","260","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:42:34 UTC 2025","passed","Sat Nov 08 19:42:35 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","3469","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Sat Nov 08 19:42:43 UTC 2025","passed","Sat Nov 08 19:42:46 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","1736","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME","","Sat Nov 08 19:42:37 UTC 2025","passed","Sat Nov 08 19:42:39 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","204","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:42:34 UTC 2025","passed","Sat Nov 08 19:42:34 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
