"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 12 14:37:54 GMT 2025","Sun Oct 12 14:37:55 GMT 2025","342","","api.LoginUserApiTest","","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken","adminCanLoginWithValidCredentialsAndGetAuthToken()",""
"failed","Sun Oct 12 14:38:00 GMT 2025","Sun Oct 12 14:38:02 GMT 2025","2178","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [1] -0.01, Invalid account or amount",""
"passed","Sun Oct 12 14:38:10 GMT 2025","Sun Oct 12 14:38:20 GMT 2025","10642","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCanTransferMoney","userCanTransferMoney(Float, Float, Float, Float) [1] 10.0, 50.0, 50.0, 10.0",""
"passed","Sun Oct 12 14:37:55 GMT 2025","Sun Oct 12 14:37:56 GMT 2025","457","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank",""
"failed","Sun Oct 12 14:38:02 GMT 2025","Sun Oct 12 14:38:05 GMT 2025","2675","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount exceeds the 5000 limit",""
"passed","Sun Oct 12 14:38:08 GMT 2025","Sun Oct 12 14:38:30 GMT 2025","22070","","ui.TransferMoneyUiTest","","ui.TransferMoneyUiTest","userCanTransferMoney","userCanTransferMoney()",""
"passed","Sun Oct 12 14:37:55 GMT 2025","Sun Oct 12 14:37:55 GMT 2025","332","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters",""
"passed","Sun Oct 12 14:38:01 GMT 2025","Sun Oct 12 14:38:03 GMT 2025","2271","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only",""
"passed","Sun Oct 12 14:37:49 GMT 2025","Sun Oct 12 14:37:53 GMT 2025","4126","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [4] n n",""
"passed","Sun Oct 12 14:38:05 GMT 2025","Sun Oct 12 14:38:16 GMT 2025","10471","","ui.LoginUserUiTest","","ui.LoginUserUiTest","userCanLoginWithValidCredentials","userCanLoginWithValidCredentials()",""
"passed","Sun Oct 12 14:37:59 GMT 2025","Sun Oct 12 14:38:01 GMT 2025","2425","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only",""
"passed","Sun Oct 12 14:38:05 GMT 2025","Sun Oct 12 14:38:16 GMT 2025","11716","","ui.CreateAccountUiTest","","ui.CreateAccountUiTest","userCanCreateAccount","userCanCreateAccount()",""
"passed","Sun Oct 12 14:38:02 GMT 2025","Sun Oct 12 14:38:05 GMT 2025","3276","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [1] Newname, Name must contain two words with letters only",""
"passed","Sun Oct 12 14:37:53 GMT 2025","Sun Oct 12 14:37:53 GMT 2025","269","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [5] TestUser6, TestUser16, SUPERADMIN, role, Role must be either 'ADMIN' or 'USER'",""
"passed","Sun Oct 12 14:37:55 GMT 2025","Sun Oct 12 14:37:57 GMT 2025","1235","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCanDepositMoney","userCanDepositMoney(Float) [1] 1.0",""
"passed","Sun Oct 12 14:37:55 GMT 2025","Sun Oct 12 14:37:55 GMT 2025","775","","api.LoginUserApiTest","","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken","userCanLoginWithValidCredentialsAndGetAuthToken()",""
"passed","Sun Oct 12 14:37:58 GMT 2025","Sun Oct 12 14:37:59 GMT 2025","1518","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCanDepositMoney","userCanDepositMoney(Float) [3] 5000.0",""
"passed","Sun Oct 12 14:38:05 GMT 2025","Sun Oct 12 14:38:23 GMT 2025","18448","","ui.CreateUserUiTest","","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials","adminCanCreateUserWithValidCredentials()",""
"passed","Sun Oct 12 14:37:53 GMT 2025","Sun Oct 12 14:37:54 GMT 2025","928","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [5] N name",""
"passed","Sun Oct 12 14:37:56 GMT 2025","Sun Oct 12 14:37:56 GMT 2025","566","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist","adminCannotCreateUserWhoIsAlreadyExist()",""
"passed","Sun Oct 12 14:37:53 GMT 2025","Sun Oct 12 14:37:53 GMT 2025","240","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sun Oct 12 14:37:53 GMT 2025","Sun Oct 12 14:37:53 GMT 2025","217","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sun Oct 12 14:38:11 GMT 2025","Sun Oct 12 14:38:22 GMT 2025","10783","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCanTransferMoney","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0",""
"passed","Sun Oct 12 14:38:10 GMT 2025","Sun Oct 12 14:38:22 GMT 2025","11900","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCanTransferMoney","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0",""
"passed","Sun Oct 12 14:37:54 GMT 2025","Sun Oct 12 14:37:55 GMT 2025","462","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank",""
"passed","Sun Oct 12 14:37:54 GMT 2025","Sun Oct 12 14:37:59 GMT 2025","4174","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [1] 1000.0, 100.0, 200.0, Invalid transfer: insufficient funds or invalid accounts",""
"failed","Sun Oct 12 14:37:59 GMT 2025","Sun Oct 12 14:38:01 GMT 2025","1909","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [2] 0.0, Invalid account or amount",""
"passed","Sun Oct 12 14:37:56 GMT 2025","Sun Oct 12 14:38:07 GMT 2025","10189","","ui.DepositMoneyUiTest","","ui.DepositMoneyUiTest","userCanDepositMoney","userCanDepositMoney()",""
"passed","Sun Oct 12 14:38:10 GMT 2025","Sun Oct 12 14:38:27 GMT 2025","17560","","ui.CreateUserUiTest","","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials()",""
"failed","Sun Oct 12 14:37:59 GMT 2025","Sun Oct 12 14:38:03 GMT 2025","4535","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Invalid transfer: insufficient funds or invalid accounts",""
"passed","Sun Oct 12 14:38:01 GMT 2025","Sun Oct 12 14:38:16 GMT 2025","14575","","ui.UpdateCustomerNameUiTest","","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName()",""
"passed","Sun Oct 12 14:37:56 GMT 2025","Sun Oct 12 14:37:57 GMT 2025","1172","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [1] New Name",""
"passed","Sun Oct 12 14:37:54 GMT 2025","Sun Oct 12 14:37:56 GMT 2025","1494","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [6] New n",""
"passed","Sun Oct 12 14:37:58 GMT 2025","Sun Oct 12 14:37:59 GMT 2025","848","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [3] N N",""
"passed","Sun Oct 12 14:38:03 GMT 2025","Sun Oct 12 14:38:07 GMT 2025","3900","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only",""
"passed","Sun Oct 12 14:37:53 GMT 2025","Sun Oct 12 14:37:54 GMT 2025","282","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sun Oct 12 14:38:07 GMT 2025","Sun Oct 12 14:38:30 GMT 2025","23004","","ui.TransferMoneyUiTest","","ui.TransferMoneyUiTest","userCannotTransferMoney","userCannotTransferMoney()",""
"passed","Sun Oct 12 14:37:54 GMT 2025","Sun Oct 12 14:37:54 GMT 2025","227","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sun Oct 12 14:37:54 GMT 2025","Sun Oct 12 14:37:54 GMT 2025","204","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [11] TestUser12, With spaces1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sun Oct 12 14:37:48 GMT 2025","Sun Oct 12 14:37:51 GMT 2025","2647","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials","adminCanCreateUserWithValidCredentials()",""
"passed","Sun Oct 12 14:37:55 GMT 2025","Sun Oct 12 14:37:55 GMT 2025","297","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters",""
"passed","Sun Oct 12 14:38:08 GMT 2025","Sun Oct 12 14:38:19 GMT 2025","11220","","ui.LoginUserUiTest","","ui.LoginUserUiTest","adminCanLoginWithValidCredentials","adminCanLoginWithValidCredentials()",""
"passed","Sun Oct 12 14:37:48 GMT 2025","Sun Oct 12 14:37:54 GMT 2025","6209","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000",""
