"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","518","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only","","Fri Jan 30 15:57:26 UTC 2026","passed","Fri Jan 30 15:57:26 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","6899","adminCanCreateUserWithValidCredentials() repetition 3 of 10","","Fri Jan 30 15:58:09 UTC 2026","passed","Fri Jan 30 15:58:16 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","110","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Fri Jan 30 15:57:11 UTC 2026","passed","Fri Jan 30 15:57:12 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","6863","adminCanCreateUserWithValidCredentials() repetition 6 of 10","","Fri Jan 30 15:58:30 UTC 2026","passed","Fri Jan 30 15:58:37 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","89","adminCanLoginWithValidCredentialsAndGetAuthToken()","","Fri Jan 30 15:57:30 UTC 2026","passed","Fri Jan 30 15:57:30 UTC 2026","","api.LoginUserApiTest","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken"
"","523","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01","","Fri Jan 30 15:57:30 UTC 2026","passed","Fri Jan 30 15:57:31 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","7664","userCanChangeTheirNameUsingValidName()","","Fri Jan 30 15:59:35 UTC 2026","passed","Fri Jan 30 15:59:42 UTC 2026","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","535","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank","","Fri Jan 30 15:57:10 UTC 2026","passed","Fri Jan 30 15:57:11 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","6864","adminCanCreateUserWithValidCredentials() repetition 8 of 10","","Fri Jan 30 15:58:44 UTC 2026","passed","Fri Jan 30 15:58:51 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","7318","userCannotTransferMoney()","","Fri Jan 30 15:59:20 UTC 2026","passed","Fri Jan 30 15:59:27 UTC 2026","","ui.TransferMoneyUiTest","ui.TransferMoneyUiTest","userCannotTransferMoney"
