"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 12 21:26:13 GMT 2025","Sun Oct 12 21:26:13 GMT 2025","296","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [9] TestUser10, NOLOWERCASE1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sun Oct 12 21:26:15 GMT 2025","Sun Oct 12 21:26:15 GMT 2025","254","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters",""
"failed","Sun Oct 12 21:26:22 GMT 2025","Sun Oct 12 21:26:25 GMT 2025","3374","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount exceeds the 5000 limit",""
"passed","Sun Oct 12 21:26:14 GMT 2025","Sun Oct 12 21:26:14 GMT 2025","307","","api.LoginUserApiTest","","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken","adminCanLoginWithValidCredentialsAndGetAuthToken()",""
"passed","Sun Oct 12 21:26:21 GMT 2025","Sun Oct 12 21:26:38 GMT 2025","17134","","ui.UpdateCustomerNameUiTest","","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName()",""
"passed","Sun Oct 12 21:26:15 GMT 2025","Sun Oct 12 21:26:16 GMT 2025","496","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist","adminCannotCreateUserWhoIsAlreadyExist()",""
"passed","Sun Oct 12 21:26:21 GMT 2025","Sun Oct 12 21:26:24 GMT 2025","3502","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCannotDepositMoney","userCannotDepositMoney(Float, String) [1] -0.01, Invalid account or amount",""
"passed","Sun Oct 12 21:26:07 GMT 2025","Sun Oct 12 21:26:14 GMT 2025","6326","","api.CreateAccountApiTest","","api.CreateAccountApiTest","userCanCreateAccount","userCanCreateAccount()",""
"passed","Sun Oct 12 21:26:18 GMT 2025","Sun Oct 12 21:26:29 GMT 2025","11318","","ui.DepositMoneyUiTest","","ui.DepositMoneyUiTest","userCannotDepositMoney","userCannotDepositMoney()",""
"passed","Sun Oct 12 21:26:24 GMT 2025","Sun Oct 12 21:26:28 GMT 2025","3709","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only",""
"passed","Sun Oct 12 21:26:07 GMT 2025","Sun Oct 12 21:26:21 GMT 2025","13537","","ui.UpdateCustomerNameUiTest","","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName()",""
"passed","Sun Oct 12 21:26:16 GMT 2025","Sun Oct 12 21:26:17 GMT 2025","909","","api.UpdateCustomerNameApiTest","","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME",""
"passed","Sun Oct 12 21:26:15 GMT 2025","Sun Oct 12 21:26:15 GMT 2025","247","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank",""
"passed","Sun Oct 12 21:26:16 GMT 2025","Sun Oct 12 21:26:26 GMT 2025","10477","","ui.DepositMoneyUiTest","","ui.DepositMoneyUiTest","userCanDepositMoney","userCanDepositMoney()",""
"passed","Sun Oct 12 21:26:15 GMT 2025","Sun Oct 12 21:26:15 GMT 2025","370","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters",""
"passed","Sun Oct 12 21:26:14 GMT 2025","Sun Oct 12 21:26:14 GMT 2025","424","","api.CreateUserApiTest","","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [11] TestUser12, With spaces1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long",""
"passed","Sun Oct 12 21:26:30 GMT 2025","Sun Oct 12 21:26:44 GMT 2025","13068","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCanTransferMoney","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0",""
"passed","Sun Oct 12 21:26:14 GMT 2025","Sun Oct 12 21:26:15 GMT 2025","967","","api.LoginUserApiTest","","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken","userCanLoginWithValidCredentialsAndGetAuthToken()",""
"passed","Sun Oct 12 21:26:18 GMT 2025","Sun Oct 12 21:26:21 GMT 2025","3001","","api.DepositMoneyApiTest","","api.DepositMoneyApiTest","userCanDepositMoney","userCanDepositMoney(Float) [3] 5000.0",""
"passed","Sun Oct 12 21:26:12 GMT 2025","Sun Oct 12 21:26:16 GMT 2025","4481","","api.TransferMoneyApiTest","","api.TransferMoneyApiTest","userCannotTransferMoney","userCannotTransferMoney(Float, Float, Float, String) [1] 1000.0, 100.0, 200.0, Invalid transfer: insufficient funds or invalid accounts",""
